stamp,x,y,z,roll,pitch,yaw
1.31762e+09,207.543,251.455,-9.65394,0.0652338,-0.00912559,-2.74509
1.31762e+09,205.291,250.488,-9.59354,0.0662215,-0.0123558,-2.73818
1.31762e+09,203.062,249.53,-9.54464,0.0648364,-0.0152256,-2.73138
1.31762e+09,200.83,248.55,-9.48317,0.0649099,-0.0125036,-2.72283
1.31762e+09,198.603,247.531,-9.41082,0.0612774,-0.0113095,-2.71524
1.31762e+09,196.414,246.509,-9.35976,0.0548757,-0.0144846,-2.7076
1.31762e+09,194.22,245.447,-9.3064,0.0520683,-0.0179452,-2.6993
1.31762e+09,192.039,244.375,-9.24327,0.0509581,-0.0131887,-2.68898
1.31762e+09,189.863,243.287,-9.18645,0.0511855,-0.0103783,-2.67819
1.31762e+09,187.725,242.175,-9.13704,0.0509707,-0.01311,-2.66796
1.31762e+09,185.598,241.06,-9.08331,0.0487891,-0.0152536,-2.65857
1.31762e+09,183.481,239.915,-9.01935,0.0458795,-0.0163814,-2.65041
1.31762e+09,181.397,238.785,-8.96079,0.0452411,-0.0122486,-2.64223
1.31762e+09,179.307,237.628,-8.90098,0.0508012,-0.0112571,-2.63425
1.31762e+09,177.225,236.464,-8.8517,0.0559721,-0.0107972,-2.62651
1.31762e+09,175.173,235.289,-8.79256,0.0593219,-0.0115282,-2.61825
1.31762e+09,173.119,234.074,-8.73609,0.0578317,-0.0162863,-2.61092
1.31762e+09,171.071,232.856,-8.67671,0.056306,-0.0144806,-2.60292
1.31762e+09,169.019,231.596,-8.62048,0.0538929,-0.0181521,-2.59537
1.31762e+09,166.954,230.332,-8.55406,0.0553688,-0.0224754,-2.58711
1.31762e+09,164.885,229.041,-8.48193,0.056428,-0.0232968,-2.57791
1.31762e+09,162.821,227.717,-8.39415,0.0594987,-0.0235388,-2.5681
1.31762e+09,160.746,226.334,-8.30792,0.0581566,-0.0264867,-2.55987
1.31762e+09,158.697,224.969,-8.23155,0.0599933,-0.0222859,-2.54986
1.31762e+09,156.649,223.554,-8.14504,0.0561505,-0.0239397,-2.54125
1.31762e+09,154.641,222.133,-8.05756,0.0486635,-0.0237826,-2.53292
1.31762e+09,152.654,220.721,-7.9752,0.0494943,-0.0221438,-2.52497
1.31762e+09,150.664,219.296,-7.89264,0.0478103,-0.0199557,-2.51682
1.31762e+09,148.69,217.841,-7.81441,0.0418906,-0.0196265,-2.50944
1.31762e+09,146.697,216.343,-7.7449,0.0404929,-0.0189378,-2.50218
1.31762e+09,144.77,214.885,-7.66061,0.0427682,-0.0275217,-2.49407
1.31762e+09,142.877,213.415,-7.57083,0.0384973,-0.0259194,-2.48757
1.31762e+09,140.983,211.963,-7.47917,0.040228,-0.0235749,-2.47983
1.31762e+09,139.11,210.479,-7.38821,0.0391275,-0.0250955,-2.46897
1.31762e+09,137.249,208.967,-7.30061,0.0351976,-0.0202132,-2.45999
1.31762e+09,135.391,207.447,-7.23068,0.0426448,-0.0187423,-2.45034
1.31762e+09,133.562,205.915,-7.16091,0.0428256,-0.018828,-2.43977
1.31762e+09,131.727,204.325,-7.09366,0.0379143,-0.0167611,-2.42899
1.31762e+09,129.924,202.738,-7.02433,0.0405189,-0.0217426,-2.42017
1.31762e+09,128.104,201.125,-6.9471,0.042433,-0.0241832,-2.41233
1.31762e+09,126.311,199.499,-6.86768,0.0415696,-0.0233598,-2.405
1.31762e+09,124.489,197.825,-6.79394,0.0445809,-0.0212413,-2.39652
1.31762e+09,122.703,196.169,-6.71811,0.050602,-0.0263855,-2.38831
1.31762e+09,120.879,194.437,-6.63186,0.0442905,-0.0291439,-2.37924
1.31762e+09,119.112,192.698,-6.53647,0.0390963,-0.0306003,-2.37048
1.31762e+09,117.324,190.93,-6.43328,0.0359595,-0.0286852,-2.36164
1.31762e+09,115.542,189.131,-6.34407,0.0372891,-0.027125,-2.35276
1.31762e+09,113.777,187.314,-6.25646,0.0367112,-0.0264982,-2.34308
1.31762e+09,112.013,185.478,-6.17559,0.038146,-0.0272073,-2.33364
1.31762e+09,110.242,183.608,-6.08881,0.0400048,-0.0309769,-2.32523
1.31762e+09,108.478,181.704,-5.99131,0.0410798,-0.0267708,-2.31589
1.31762e+09,106.732,179.769,-5.89838,0.0353088,-0.0264286,-2.30824
1.31762e+09,105.027,177.825,-5.7992,0.0257299,-0.0302588,-2.30153
1.31762e+09,103.309,175.871,-5.70303,0.02397,-0.0293151,-2.29679
1.31762e+09,101.579,173.902,-5.60139,0.0256561,-0.0271832,-2.29217
1.31762e+09,99.8571,171.885,-5.50245,0.0225623,-0.0260528,-2.28893
1.31762e+09,98.1625,169.895,-5.40254,0.0161219,-0.0286224,-2.28705
1.31762e+09,96.4704,167.889,-5.30424,0.0101792,-0.0255791,-2.28472
1.31762e+09,94.7561,165.883,-5.22935,0.00729649,-0.0197983,-2.2842
1.31762e+09,93.0424,163.884,-5.16233,0.0106329,-0.0215224,-2.28709
1.31762e+09,91.302,161.922,-5.06208,0.0229917,-0.0253238,-2.29022
1.31762e+09,89.5486,159.97,-4.96254,0.0350952,-0.0236271,-2.29301
1.31762e+09,87.826,157.991,-4.86491,0.0348356,-0.0236658,-2.29669
1.31762e+09,86.0932,156.007,-4.77241,0.0304547,-0.0230126,-2.29988
1.31762e+09,84.3566,154.032,-4.69073,0.0243793,-0.0264876,-2.30208
1.31762e+09,82.6156,152.083,-4.58178,0.0245876,-0.0303569,-2.30314
1.31762e+09,80.909,150.183,-4.47968,0.0292031,-0.0327136,-2.30321
1.31762e+09,79.1277,148.237,-4.36607,0.0358201,-0.0282224,-2.30118
1.31762e+09,77.3852,146.297,-4.26619,0.0409529,-0.0289496,-2.29897
1.31762e+09,75.6756,144.347,-4.17046,0.036547,-0.0270869,-2.29708
1.31762e+09,73.9373,142.386,-4.07922,0.0335988,-0.022774,-2.29631
1.31762e+09,72.2342,140.436,-3.98805,0.0315379,-0.0259946,-2.29614
1.31762e+09,70.506,138.48,-3.88729,0.030073,-0.027652,-2.29687
1.31762e+09,68.7779,136.519,-3.79204,0.0301605,-0.0250645,-2.29647
1.31762e+09,67.0498,134.553,-3.6982,0.0292222,-0.0280163,-2.29699
1.31762e+09,65.3057,132.585,-3.59506,0.0261965,-0.0325698,-2.29782
1.31762e+09,63.5825,130.616,-3.48139,0.0241895,-0.029912,-2.29768
1.31762e+09,61.8574,128.662,-3.37329,0.0228044,-0.0249881,-2.29789
1.31762e+09,60.1353,126.688,-3.28283,0.0176238,-0.0199306,-2.29755
1.31762e+09,58.4145,124.736,-3.19659,0.0109225,-0.0236945,-2.29796
1.31762e+09,56.7171,122.784,-3.10316,0.00591224,-0.027038,-2.29831
1.31762e+09,55.0086,120.824,-3.00774,0.00334568,-0.0261045,-2.29853
1.31762e+09,53.2894,118.879,-2.92077,0.00286946,-0.0220339,-2.29784
1.31762e+09,51.5813,116.941,-2.83884,0.00517724,-0.0256167,-2.29756
1.31762e+09,49.8663,115.012,-2.74671,0.00996417,-0.0281586,-2.29706
1.31762e+09,48.1523,113.055,-2.63987,0.0113894,-0.0280009,-2.29583
1.31762e+09,46.4234,111.094,-2.55457,0.0106854,-0.018354,-2.29556
1.31762e+09,44.7175,109.143,-2.47628,0.0158664,-0.0224967,-2.29437
1.31762e+09,42.9988,107.187,-2.39224,0.0167101,-0.0222104,-2.29363
1.31762e+09,41.2735,105.216,-2.30882,0.0202723,-0.0163104,-2.29262
1.31762e+09,39.5448,103.247,-2.23424,0.0262563,-0.0210029,-2.29132
1.31762e+09,37.8203,101.264,-2.13478,0.0189118,-0.028748,-2.29062
1.31762e+09,36.0821,99.293,-2.03678,0.0161326,-0.0233873,-2.29136
1.31762e+09,34.3484,97.3223,-1.93926,0.0212269,-0.0272892,-2.2913
1.31762e+09,32.6031,95.3274,-1.83491,0.0194671,-0.0287786,-2.29098
1.31762e+09,30.8764,93.3381,-1.73194,0.0120478,-0.0249289,-2.29186
1.31762e+09,29.1332,91.335,-1.64984,0.0151296,-0.0203349,-2.29138
1.31762e+09,27.398,89.3547,-1.54993,0.00995521,-0.0254251,-2.29145
1.31762e+09,25.6679,87.3562,-1.47072,0.0104954,-0.0244037,-2.29047
1.31762e+09,23.9363,85.3617,-1.38669,0.0108812,-0.0217359,-2.28984
1.31762e+09,22.2163,83.3845,-1.3057,0.0117039,-0.0224213,-2.28914
1.31762e+09,20.499,81.4034,-1.22815,0.00841517,-0.0224299,-2.28729
1.31762e+09,18.7873,79.4022,-1.14212,0.00410558,-0.0193867,-2.28744
1.31762e+09,17.0808,77.4131,-1.05826,0.00193575,-0.0167015,-2.28713
1.31762e+09,15.4071,75.4489,-0.980296,-0.00275482,-0.0160249,-2.28761
1.31762e+09,13.695,73.4749,-0.915489,0.0015529,-0.0151182,-2.28938
1.31762e+09,11.9752,71.519,-0.841736,0.006816,-0.0170329,-2.29133
1.31762e+09,10.2888,69.591,-0.760348,0.0109237,-0.0187696,-2.29387
1.31762e+09,8.61427,67.6779,-0.678819,0.0143194,-0.0134361,-2.29678
1.31762e+09,6.9111,65.7674,-0.612381,0.0172936,-0.0155481,-2.3
1.31762e+09,5.23549,63.8768,-0.533828,0.0197467,-0.023825,-2.3025
1.31762e+09,3.55968,62.0008,-0.452778,0.0216842,-0.0210435,-2.30386
1.31762e+09,1.90924,60.177,-0.368739,0.0215449,-0.0190454,-2.30458
1.31762e+09,0.263229,58.3236,-0.295633,0.0215609,-0.0156836,-2.30466
1.31762e+09,-1.35576,56.5142,-0.225419,0.0202306,-0.0154112,-2.30439
1.31762e+09,-2.93307,54.7307,-0.153521,0.0147349,-0.0145678,-2.30253
1.31762e+09,-4.50028,52.9807,-0.0939696,0.013134,-0.0101374,-2.30017
1.31762e+09,-5.95818,51.3019,-0.0393204,0.01131,-0.0146383,-2.29718
1.31762e+09,-7.4144,49.6272,0.0306075,0.0065745,-0.0184951,-2.29436
1.31762e+09,-8.83569,48.0187,0.098962,0.0120991,-0.0173319,-2.29077
1.31762e+09,-10.1974,46.4642,0.16554,0.0202638,-0.0161164,-2.2869
1.31762e+09,-11.5119,44.931,0.235056,0.0199737,-0.0167124,-2.28312
1.31762e+09,-13.3438,42.7531,0.333824,0.0111591,-0.0113668,-2.27086
1.31762e+09,-15.019,40.6869,0.414854,0.00756756,-0.0127371,-2.25087
1.31762e+09,-16.4947,38.7036,0.487174,0.00216867,-0.0154503,-2.21116
1.31762e+09,-17.8217,36.7012,0.558581,-0.00208778,-0.0132098,-2.14854
1.31762e+09,-18.8973,34.6774,0.614485,-0.00846114,-0.0101102,-2.06005
1.31762e+09,-19.7253,32.5735,0.658511,-0.0201301,-0.00864113,-1.94146
1.31762e+09,-20.2378,30.471,0.700206,-0.0352337,-0.00282066,-1.80463
1.31762e+09,-20.4468,28.3546,0.707704,-0.0370721,0.00606259,-1.65228
1.31762e+09,-20.3405,26.2664,0.719057,-0.0364633,0.0104685,-1.49103
1.31762e+09,-19.9183,24.2741,0.70821,-0.0388179,0.0111969,-1.32936
1.31762e+09,-18.9005,21.8278,0.692935,-0.0467995,0.0252219,-1.13014
1.31762e+09,-17.5979,19.6661,0.644273,-0.0660107,0.016174,-1.00907
1.31762e+09,-16.2087,17.5516,0.623311,-0.0620988,0.0184912,-0.982265
1.31762e+09,-14.8569,15.5001,0.611247,-0.0546872,0.020804,-0.989365
1.31762e+09,-13.6149,13.4942,0.58978,-0.0444665,0.0203067,-1.01654
1.31762e+09,-12.5285,11.6692,0.579428,-0.039146,0.0175854,-1.04327
1.31762e+09,-11.3919,9.63241,0.571389,-0.03465,0.0222422,-1.07355
1.31762e+09,-10.4111,7.73467,0.55955,-0.0301722,0.0194016,-1.09904
1.31762e+09,-9.41747,5.89034,0.558987,-0.027998,0.00496306,-1.06192
1.31762e+09,-8.19994,4.30339,0.555342,-0.0235726,-0.0048335,-0.891323
1.31762e+09,-6.69045,2.95806,0.555055,-0.0256421,0.0190592,-0.709749
1.31762e+09,-4.98709,1.8706,0.505431,-0.0123557,0.0241709,-0.535042
1.31762e+09,-2.67719,0.923782,0.422131,0.00188127,0.038868,-0.343266
1.31762e+09,-0.395353,0.418926,0.34069,0.0256358,0.0395505,-0.1838
1.31762e+09,2.25261,0.189091,0.24317,0.0338721,0.034681,-0.0634622
1.31762e+09,4.46561,0.156448,0.179906,0.0303764,0.035496,0.000215623
1.31762e+09,6.81448,0.238915,0.0954258,0.0249047,0.036833,0.0285284
1.31762e+09,9.33969,0.313096,0.00802715,0.0249283,0.0367671,0.0312656
1.31762e+09,12.0546,0.429641,-0.0766378,0.0218045,0.0317774,0.0330886
1.31762e+09,14.9061,0.541796,-0.164207,0.0171234,0.0350055,0.0361345
1.31762e+09,17.8144,0.6733,-0.245651,0.0215716,0.0345883,0.0467253
1.31762e+09,19.8333,0.776349,-0.314446,0.0220228,0.0371307,0.0549118
1.31762e+09,21.8824,0.900648,-0.390365,0.0224486,0.0444825,0.0625817
1.31762e+09,23.966,1.05186,-0.466872,0.0259722,0.0437957,0.0679455
1.31762e+09,26.0927,1.21729,-0.544003,0.0200196,0.0361217,0.0712944
